Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP107680,Male,Yes,3+,Graduate,Yes,4384,0,128,360,0,Rural,Y
LP107681,Male,Yes,0,Not Graduate,Yes,3466,5064,120,360,1,Semiurban,N
LP107682,Female,No,0,Graduate,No,3988,2223,165,180,1,Rural,N
LP107683,Female,Yes,2,Graduate,Yes,2833,0,480,360,1,Semiurban,N
LP107684,Female,No,0,Graduate,No,3166,1719,160,360,1,Rural,N
LP107685,Male,No,0,Not Graduate,Yes,2900,0,490,360,1,Semiurban,Y
LP107686,Male,Yes,1,Graduate,Yes,3208,3274,104,480,1,Semiurban,Y
LP107687,Male,Yes,0,Graduate,No,14683,0,nan,360,1,Urban,Y
LP107688,Male,Yes,0,Graduate,No,16667,2016,253,nan,1,Rural,Y
LP107689,Male,Yes,3+,Not Graduate,No,4885,3333,81,300,nan,Urban,Y
LP107690,Male,Yes,0,Not Graduate,No,1782,1666,150,360,0,Urban,Y
LP107691,Male,Yes,1,Graduate,No,14880,1872,151,360,1,Semiurban,Y
LP107692,Male,Yes,0,Graduate,No,4053,1086,121,360,1,Semiurban,Y
LP107693,Male,No,2,Graduate,No,14880,0,nan,360,1,Rural,Y
LP107694,Male,Yes,2,Graduate,No,4000,1857,187,360,1,Semiurban,N
LP107695,Male,Yes,3+,Graduate,No,4333,0,253,360,1,Semiurban,N
LP107696,Male,No,0,Graduate,No,4344,4486,255,180,1,Rural,Y
LP107697,Male,Yes,0,Not Graduate,No,8666,1000,100,360,1,Semiurban,N
LP107698,Male,Yes,2,Graduate,Yes,9328,0,150,360,0,Semiurban,Y
LP107699,Male,No,0,Graduate,No,9167,0,50,360,1,Rural,Y
LP107700,Female,No,0,Not Graduate,No,2833,0,143,360,1,Semiurban,N
LP107701,Male,Yes,2,Graduate,No,3000,1126,180,360,0,Rural,Y
LP107702,Male,No,0,Graduate,No,4860,7101,56,360,1,Urban,Y
LP107703,Male,Yes,0,Graduate,No,3418,0,95,480,1,Rural,Y
LP107704,Male,Yes,0,Graduate,Yes,2301,0,96,360,1,Semiurban,Y
LP107705,Male,Yes,0,Graduate,No,5000,0,168,360,1,Rural,Y
LP107706,Male,Yes,2,Graduate,No,12841,1542,216,360,nan,Semiurban,Y
LP107707,Female,No,2,Not Graduate,No,2929,1783,95,180,1,Urban,Y
LP107708,Male,Yes,3+,Not Graduate,No,2971,2209,200,360,1,Rural,N
LP107709,Male,No,0,Graduate,No,3410,2531,192,360,1,Urban,Y
LP107710,Male,Yes,0,Not Graduate,No,1025,0,130,360,1,Urban,Y
LP107711,Female,Yes,0,Graduate,No,12876,0,172,360,1,Rural,N
LP107712,Male,Yes,3+,Graduate,No,5516,2466,214,360,1,Urban,Y
LP107713,Male,Yes,0,Graduate,No,2666,6250,107,360,1,Urban,N
LP107714,Female,Yes,0,Not Graduate,No,2647,0,140,360,1,Semiurban,Y
LP107715,Male,Yes,3+,Graduate,Yes,3283,2451,110,360,1,Urban,Y
LP107716,Male,Yes,0,Graduate,No,11417,0,150,360,1,Urban,Y
LP107717,Male,No,0,Graduate,No,4009,4648,67,360,nan,Semiurban,N
LP107718,Female,No,1,Graduate,No,2423,0,172,360,0,Rural,Y
LP107719,Male,Yes,2,Not Graduate,No,3315,2079,160,360,nan,Urban,N
LP107720,Male,Yes,0,Graduate,No,6608,0,120,180,1,Semiurban,Y
LP107721,Male,Yes,2,Not Graduate,No,1916,0,126,360,1,Urban,N
LP107722,Male,Yes,0,Graduate,No,4133,0,115,360,1,Urban,Y
LP107723,Male,Yes,1,Graduate,Yes,6045,0,134,240,1,Semiurban,Y
LP107724,Male,Yes,0,Not Graduate,No,14880,0,126,360,1,Urban,Y
LP107725,Male,Yes,0,Graduate,No,6400,0,107,360,1,Semiurban,Y
LP107726,Male,Yes,0,Graduate,No,2600,1126,101,360,nan,Rural,Y
LP107727,Female,Yes,2,Graduate,No,2221,1950,192,360,1,Rural,Y
LP107728,,Yes,3+,Graduate,,4166,0,nan,360,1,Semiurban,Y
LP107729,Male,Yes,1,Graduate,No,4625,2583,201,360,0,Semiurban,Y
LP107730,Female,Yes,0,Graduate,No,5316,2016,107,360,1,Urban,Y
LP107731,Female,Yes,0,Graduate,No,6333,20000,172,360,1,Rural,N
LP107732,Male,No,0,Graduate,No,2221,800,185,180,1,Semiurban,Y
LP107733,Male,Yes,1,Graduate,No,8566,2791,62,360,0,Urban,Y
LP107734,Male,Yes,0,Graduate,No,3601,0,144,360,nan,Semiurban,Y
LP107735,Male,Yes,0,Graduate,Yes,2995,4301,192,360,1,Urban,Y
LP107736,Male,Yes,0,Not Graduate,No,3400,2167,187,360,1,Rural,N
LP107737,Male,Yes,0,Graduate,No,3400,0,110,360,0,Rural,Y
LP107738,Male,Yes,0,Graduate,No,9963,1260,246,360,0,Semiurban,N
LP107739,Female,No,1,Graduate,No,9328,0,151,360,0,Semiurban,Y
LP107740,Male,No,0,Graduate,No,1668,2167,150,360,1,Semiurban,Y
LP107741,Male,No,2,Graduate,No,3510,2466,97,360,1,Rural,N
LP107742,Male,Yes,2,Graduate,No,3406,0,66,360,1,Rural,N
LP107743,Male,Yes,0,Not Graduate,No,39147,3300,95,360,1,Semiurban,Y
LP107744,Female,Yes,0,Not Graduate,No,3000,1542,172,480,0,Semiurban,Y
LP107745,Male,Yes,0,Graduate,No,2239,0,107,360,1,Urban,N
LP107746,Female,Yes,0,Graduate,Yes,8333,1666,279,360,0,Rural,Y
LP107747,Male,No,2,Graduate,No,2178,1603,113,360,1,Semiurban,Y
LP107748,Female,No,0,Not Graduate,No,3418,2100,138,360,1,Rural,N
LP107749,Female,No,0,Graduate,No,11250,2773,111,180,1,Rural,Y
LP107750,Female,No,0,Graduate,No,20233,4167,490,360,0,Rural,Y
LP107751,Male,Yes,0,Graduate,Yes,3667,2773,103,360,1,Rural,Y
LP107752,Male,Yes,0,Graduate,No,3463,4114,62,300,1,Semiurban,Y
LP107753,Male,No,,Graduate,No,2720,2000,187,360,0,Urban,N
LP107754,Male,Yes,0,Graduate,Yes,6080,0,192,360,1,Semiurban,Y
LP107755,Male,Yes,0,Graduate,No,2333,1483,205,360,1,Urban,Y
LP107756,Male,Yes,0,Graduate,No,63337,1516,83,360,1,Urban,Y
LP107757,Male,Yes,,Graduate,,4350,0,132,360,1,Rural,Y
LP107758,Female,No,0,Graduate,No,16120,663,112,360,1,Rural,N
LP107759,Male,Yes,2,Graduate,No,1880,2079,100,360,1,Urban,N
LP107760,Male,Yes,0,Not Graduate,No,6065,1811,158,360,1,Urban,Y
LP107761,Male,No,3+,Graduate,No,4167,0,110,360,0,Urban,N
LP107762,Male,Yes,0,Not Graduate,No,2507,0,165,360,1,Rural,N
LP107763,Male,Yes,0,Graduate,,3167,2253,110,180,1,Urban,Y
LP107764,Male,No,1,Graduate,Yes,23803,0,194,360,1,Rural,Y
LP107765,Male,No,0,Graduate,No,3069,0,111,360,nan,Semiurban,Y
LP107766,Male,Yes,,Graduate,No,3708,0,113,360,1,Semiurban,Y
LP107767,Male,Yes,0,Graduate,No,5818,0,98,120,1,Urban,Y
LP107768,Male,Yes,0,Not Graduate,No,2400,0,95,360,1,Semiurban,Y
LP107769,Male,Yes,0,Not Graduate,No,4583,0,84,360,0,Rural,Y
LP107770,Male,No,0,Graduate,No,5250,0,74,360,1,Semiurban,Y
LP107771,Male,Yes,0,Graduate,,3036,0,112,360,1,Semiurban,Y
LP107772,Female,Yes,1,Graduate,No,3707,0,9,360,1,Semiurban,N
LP107773,Male,Yes,0,Graduate,No,81000,7166,87,480,1,Rural,N
LP107774,Female,No,3+,Graduate,No,3750,1459,116,360,nan,Semiurban,N
LP107775,Male,Yes,1,Not Graduate,No,3466,3000,55,360,1,Urban,Y
LP107776,Male,Yes,0,Graduate,No,5941,0,201,360,nan,Urban,N
LP107777,Male,No,2,Not Graduate,,5250,0,71,360,1,Rural,Y
LP107778,Male,No,0,Graduate,No,2550,0,95,360,1,Urban,Y
LP107779,Female,Yes,1,Graduate,No,8799,983,98,360,1,Semiurban,Y
LP107780,Male,No,0,Graduate,No,4652,0,30,360,1,Semiurban,N
LP107781,Male,Yes,2,Graduate,No,5746,0,253,360,1,Urban,Y
LP107782,Male,No,0,Graduate,Yes,4283,1417,98,480,0,Semiurban,Y
LP107783,Male,No,3+,Graduate,,4547,1993,188,360,1,Semiurban,N
LP107784,Male,No,3+,Not Graduate,Yes,1820,0,156,360,1,Rural,Y
LP107785,Male,No,1,Graduate,No,3189,1644,84,180,1,Urban,Y
LP107786,Male,Yes,2,Graduate,,2192,0,nan,nan,0,Urban,Y
LP107787,Male,Yes,0,Graduate,No,4283,536,144,nan,1,Urban,Y
LP107788,Male,Yes,2,Graduate,No,3000,1590,66,180,1,Semiurban,Y
LP107789,Male,No,0,Graduate,No,5819,2400,100,360,1,Semiurban,Y
LP107790,,Yes,3+,Not Graduate,No,2500,4232,138,360,1,Semiurban,N
LP107791,Male,No,2,Not Graduate,No,3200,0,138,360,1,Semiurban,Y
LP107792,Male,No,1,Not Graduate,No,5316,1851,98,360,1,Rural,N
LP107793,Male,No,3+,Graduate,No,7142,0,255,360,1,Semiurban,Y
LP107794,Female,Yes,,Graduate,No,2165,0,99,180,1,Urban,Y
LP107795,Female,No,1,Graduate,,2500,0,209,360,1,Rural,Y
LP107796,Male,No,0,Not Graduate,,2221,2232,160,360,0,Urban,Y
LP107797,Male,Yes,0,Not Graduate,No,9166,1516,nan,360,1,Rural,N
LP107798,Male,Yes,0,Graduate,No,3015,0,137,360,1,Urban,Y
LP107799,Male,Yes,,Graduate,No,6822,0,110,180,1,Urban,Y
LP107800,Female,Yes,1,Graduate,No,3173,0,99,360,1,Semiurban,N
LP107801,Male,Yes,1,Graduate,No,5000,1640,152,480,1,Rural,N
LP107802,Female,Yes,2,Not Graduate,No,3244,0,242,360,1,Rural,N
LP107803,Female,Yes,,Graduate,Yes,4133,0,173,360,1,Semiurban,Y
LP107804,Male,No,1,Not Graduate,No,2666,0,30,360,1,Urban,Y
LP107805,Male,No,2,Graduate,No,8072,505,nan,360,1,Urban,N
LP107806,Male,Yes,0,Graduate,No,5703,1014,225,180,1,Semiurban,Y
LP107807,Male,No,1,Graduate,No,2679,0,173,360,1,Urban,N
LP107808,Male,No,3+,Graduate,No,2473,11300,40,360,1,Rural,N
LP107809,Female,Yes,1,Not Graduate,No,3155,1915,80,180,1,Semiurban,N
LP107810,Male,No,0,Not Graduate,No,3200,2054,250,360,0,Rural,Y
LP107811,Male,No,1,Graduate,No,2192,1803,126,12,1,Rural,N
LP107812,Male,Yes,1,Not Graduate,No,9357,2034,292,360,1,Urban,N
LP107813,Female,No,0,Graduate,No,5000,2598,111,360,1,Rural,Y
LP107814,Male,Yes,0,Graduate,No,674,0,160,360,1,Semiurban,Y
LP107815,Male,Yes,0,Not Graduate,No,3572,1851,187,360,nan,Urban,N
LP107816,Male,No,1,Graduate,No,3466,0,142,360,0,Urban,N
LP107817,Male,Yes,0,Graduate,No,2045,1800,75,360,0,Urban,Y
LP107818,Male,No,,Graduate,No,9083,663,114,360,1,Rural,Y
LP107819,Male,Yes,0,Graduate,No,2473,7166,96,360,nan,Urban,Y
LP107820,Male,Yes,1,Graduate,Yes,11000,1229,243,360,1,Rural,Y
LP107821,Male,Yes,0,Graduate,No,3062,3263,99,360,1,Urban,Y
LP107822,Male,Yes,0,Graduate,No,2500,1210,127,360,1,Rural,Y
LP107823,Male,Yes,0,Graduate,Yes,3941,2000,225,360,0,Rural,Y
LP107824,Male,Yes,0,Not Graduate,No,4191,6666,93,360,1,Semiurban,Y
LP107825,Male,Yes,0,Graduate,,15000,1376,175,360,1,Rural,N
LP107826,Female,No,0,Graduate,No,4333,3021,115,360,1,Urban,Y
LP107827,Female,No,,Graduate,No,3510,0,194,360,1,Semiurban,Y
LP107828,Male,No,0,Graduate,Yes,5266,1376,nan,360,1,Urban,Y
LP107829,Male,Yes,1,Graduate,No,6096,10968,185,360,1,Semiurban,N
LP107830,Female,Yes,0,Not Graduate,No,3716,1800,180,360,1,Rural,Y
LP107831,Male,Yes,0,Graduate,No,1600,0,234,360,nan,Rural,Y
LP107832,Male,Yes,0,Not Graduate,No,6400,4983,187,360,1,Semiurban,Y
LP107833,Female,Yes,1,Graduate,,4625,0,161,360,1,Semiurban,N
LP107834,Female,Yes,0,Graduate,No,5941,0,130,360,1,Rural,Y
LP107835,Male,Yes,2,Graduate,No,4608,0,104,480,0,Urban,N
LP107836,Male,Yes,,Not Graduate,No,3015,2000,157,360,1,Semiurban,Y
LP107837,Male,Yes,0,Graduate,No,2755,3850,70,360,nan,Rural,N
LP107838,Male,Yes,0,Graduate,No,4606,2792,275,360,0,Semiurban,Y
LP107839,Male,No,3+,Graduate,No,1977,1667,111,360,nan,Semiurban,Y
LP107840,Male,Yes,0,Graduate,No,4467,1640,110,360,1,Urban,N
LP107841,Male,Yes,0,Graduate,No,4865,0,110,360,1,Semiurban,Y
LP107842,Male,Yes,1,Graduate,No,2583,2985,60,360,1,Rural,Y
LP107843,Male,Yes,0,Graduate,No,6277,0,132,360,nan,Semiurban,Y
LP107844,Male,Yes,0,Graduate,,7933,16,151,360,1,Rural,Y
LP107845,Male,Yes,0,Graduate,No,12841,0,108,360,1,Semiurban,Y
LP107846,Male,Yes,0,Graduate,Yes,6000,0,108,360,0,Urban,Y
LP107847,Male,Yes,0,Not Graduate,No,7441,0,260,360,1,Semiurban,Y
LP107848,Male,Yes,0,Graduate,Yes,4750,2330,184,360,0,Semiurban,N
LP107849,Male,No,2,Graduate,No,5500,1500,480,360,1,Urban,Y
LP107850,Male,Yes,1,Graduate,No,3200,2042,187,360,1,Urban,Y
LP107851,,No,3+,Graduate,No,3357,505,59,360,1,Urban,Y
LP107852,Male,Yes,1,Graduate,No,6417,1590,113,360,1,Semiurban,N
LP107853,Male,Yes,0,Graduate,No,3244,2531,180,360,0,Semiurban,Y
LP107854,Female,Yes,0,Graduate,No,2875,0,151,300,1,Semiurban,Y
LP107855,Male,No,0,Graduate,No,3762,0,70,360,0,Rural,Y
LP107856,Male,Yes,0,Not Graduate,No,4750,6250,104,360,1,Rural,Y
LP107857,Male,Yes,1,Graduate,Yes,3406,0,117,360,1,Rural,Y
LP107858,Male,Yes,0,Graduate,No,3993,0,nan,360,1,Semiurban,Y
LP107859,Male,No,0,Graduate,No,2987,1717,120,360,1,Rural,Y
LP107860,Female,Yes,2,Graduate,No,4750,0,70,360,1,Urban,N
LP107861,Female,Yes,2,Graduate,No,1668,1950,80,300,1,Semiurban,Y
LP107862,Male,No,1,Graduate,No,8072,4750,nan,360,0,Semiurban,Y
LP107863,Male,Yes,0,Graduate,Yes,4931,2436,112,360,nan,Semiurban,Y
LP107864,Female,No,0,Graduate,No,2167,1750,50,360,0,Rural,N
LP107865,Male,Yes,0,Graduate,No,51763,1030,140,360,1,Urban,Y
LP107866,Male,Yes,0,Graduate,No,4310,4000,138,360,0,Semiurban,Y
LP107867,,No,2,Graduate,No,150,1632,160,360,0,Semiurban,N
LP107868,Male,Yes,0,Not Graduate,,4200,2000,160,360,1,Urban,Y
LP107869,Male,No,0,Graduate,No,4945,983,111,360,1,Urban,N
LP107870,Male,Yes,1,Graduate,No,3358,2336,155,360,nan,Rural,Y
LP107871,Male,Yes,0,Not Graduate,No,2333,0,187,360,1,Urban,Y
LP107872,Male,Yes,0,Graduate,No,5468,0,60,360,1,Rural,Y
LP107873,Female,No,0,Graduate,No,4583,0,124,360,1,Semiurban,Y
LP107874,Female,Yes,0,Graduate,No,7142,0,121,360,1,Urban,N
LP107875,Male,No,1,Graduate,No,3095,2785,56,360,1,Urban,N
LP107876,Male,Yes,2,Graduate,No,1625,0,113,360,1,Rural,N
LP107877,Male,No,3+,Graduate,No,20233,1430,116,360,1,Rural,Y
LP107878,Female,Yes,0,Graduate,No,3073,0,42,360,1,Semiurban,Y
LP107879,Male,No,2,Graduate,No,15759,0,142,360,nan,Urban,Y
LP107880,Male,Yes,1,Graduate,Yes,1782,1666,116,nan,1,Semiurban,Y
LP107881,Male,No,3+,Graduate,,6417,2383,194,360,nan,Rural,Y
LP107882,Male,Yes,1,Graduate,No,4817,985,200,nan,1,Rural,Y
LP107883,Male,No,0,Graduate,No,4583,0,154,360,1,Semiurban,N
LP107884,Female,Yes,0,Graduate,No,2281,0,96,360,1,Semiurban,Y
LP107885,Female,Yes,0,Not Graduate,No,11000,2167,30,360,1,Urban,N
LP107886,Male,No,1,Graduate,No,2876,0,124,180,nan,Rural,Y
LP107887,Male,No,0,Graduate,No,16666,663,128,360,0,Urban,Y
LP107888,Male,No,3+,Graduate,No,5488,2925,128,84,1,Rural,N
LP107889,Male,Yes,0,Graduate,,5677,5624,155,360,1,Rural,N
LP107890,Female,Yes,0,Graduate,No,3833,8980,260,360,1,Urban,N
LP107891,Male,Yes,0,Graduate,No,2929,0,152,360,1,Rural,Y
LP107892,Male,Yes,0,Not Graduate,No,3900,0,132,nan,1,Semiurban,N
LP107893,Male,No,2,Graduate,No,3155,3500,96,360,1,Rural,Y
LP107894,Female,No,0,Graduate,Yes,3400,5625,108,360,1,Rural,Y
LP107895,Male,Yes,2,Graduate,No,2500,2336,129,360,1,Rural,N
LP107896,Male,Yes,2,Graduate,,1916,0,135,360,1,Semiurban,Y
LP107897,Male,No,0,Graduate,,5191,0,258,480,1,Semiurban,Y
LP107898,Male,Yes,0,Graduate,No,3812,1710,160,360,1,Rural,N
LP107899,Male,Yes,0,Not Graduate,No,2927,0,100,360,1,Rural,Y
LP107900,Male,Yes,0,Not Graduate,No,2378,0,nan,360,0,Semiurban,Y
LP107901,Male,Yes,3+,Graduate,No,9166,2500,nan,360,1,Urban,N
LP107902,Male,Yes,1,Graduate,No,3598,4167,70,360,1,Semiurban,Y
LP107903,Female,Yes,1,Graduate,No,20233,754,113,180,1,Rural,N
LP107904,Male,Yes,1,Graduate,Yes,3237,1843,201,360,0,Urban,Y
LP107905,Female,Yes,1,Graduate,No,5124,2458,176,360,1,Rural,Y
LP107906,Male,Yes,2,Not Graduate,,2929,1881,70,360,1,Urban,Y
LP107907,Male,Yes,0,Graduate,No,5167,0,115,360,1,Semiurban,Y
LP107908,Male,Yes,2,Graduate,No,1025,3150,144,360,nan,Urban,Y
LP107909,Female,Yes,0,Graduate,No,3775,3447,178,360,1,Rural,Y
LP107910,Female,Yes,0,Graduate,No,2600,0,137,180,1,Semiurban,Y
LP107911,Male,Yes,1,Not Graduate,No,4750,1917,228,360,1,Semiurban,Y
LP107912,Male,No,2,Graduate,Yes,3036,0,185,360,1,Urban,N
LP107913,Male,Yes,2,Graduate,No,4547,0,105,360,1,Semiurban,Y
LP107914,Male,Yes,0,Graduate,No,3523,0,480,180,1,Urban,Y
LP107915,Male,No,1,Graduate,No,4050,2118,67,480,1,Semiurban,Y
LP107916,Male,Yes,0,Graduate,No,2500,0,125,360,1,Semiurban,Y
LP107917,Male,No,0,Graduate,No,2889,0,135,180,0,Rural,Y
LP107918,Male,Yes,0,Graduate,Yes,1958,5302,110,360,1,Urban,Y
LP107919,Male,Yes,2,Graduate,No,2083,0,40,360,nan,Rural,N
LP107920,Male,Yes,0,Graduate,Yes,2060,0,480,360,1,Urban,Y
LP107921,Male,Yes,1,Graduate,No,3993,0,126,360,1,Semiurban,Y
LP107922,Female,No,0,Not Graduate,No,16667,2336,175,360,1,Rural,Y
LP107923,Male,No,0,Graduate,No,1000,0,56,180,1,Rural,Y
LP107924,Male,Yes,0,Graduate,No,2060,2188,96,360,1,Rural,Y
LP107925,Male,Yes,3+,Graduate,No,1977,1451,120,360,1,Semiurban,Y
LP107926,Male,Yes,2,Graduate,No,10833,0,135,360,0,Urban,N
LP107927,Female,Yes,2,Graduate,No,7167,0,236,360,1,Rural,N
LP107928,Male,Yes,0,Graduate,No,3315,0,105,360,nan,Rural,N
LP107929,Female,Yes,2,Graduate,No,5532,0,120,360,1,Rural,Y
LP107930,Male,Yes,1,Graduate,Yes,2600,0,187,360,1,Semiurban,N
LP107931,Male,Yes,3+,Not Graduate,No,2833,0,146,360,nan,Semiurban,N
LP107932,Female,No,0,Graduate,No,2346,2375,120,360,nan,Urban,N
LP107933,Male,Yes,2,Not Graduate,Yes,16525,2669,94,360,1,Semiurban,Y
LP107934,Male,Yes,0,Graduate,No,1442,0,135,360,1,Semiurban,Y
LP107935,Female,Yes,0,Not Graduate,Yes,7740,0,54,360,1,Semiurban,Y
LP107936,Male,Yes,1,Graduate,No,3975,1750,67,360,1,Rural,N
LP107937,Male,Yes,2,Graduate,No,20166,0,119,360,1,Semiurban,Y
LP107938,Female,Yes,1,Graduate,No,4817,0,40,360,1,Rural,Y
LP107939,Male,No,0,Graduate,No,1600,2365,115,360,0,Rural,Y
LP107940,Male,Yes,1,Not Graduate,No,6325,0,137,360,1,Semiurban,Y
LP107941,Male,Yes,0,Graduate,No,3481,0,55,360,1,Urban,N
LP107942,Female,Yes,3+,Graduate,No,1538,1800,225,360,1,Semiurban,Y
LP107943,Female,No,0,Graduate,No,1800,997,214,360,1,Urban,Y
LP107944,Female,No,0,Not Graduate,No,3208,0,132,360,1,Rural,Y
LP107945,Male,Yes,2,Not Graduate,No,4708,1456,70,360,1,Urban,Y
LP107946,Male,Yes,2,Graduate,No,2600,1280,160,360,1,Rural,Y
LP107947,Male,Yes,0,Not Graduate,No,2600,0,120,360,1,Rural,Y
LP107948,Male,Yes,0,Graduate,No,2768,2845,315,360,1,Semiurban,N
LP107949,Female,Yes,0,Graduate,No,2137,3000,74,300,1,Urban,N
LP107950,Female,No,0,Not Graduate,Yes,2500,1700,350,360,1,Semiurban,Y
LP107951,Male,Yes,0,Graduate,No,2400,0,81,360,0,Urban,N
LP107952,Female,Yes,0,Graduate,No,1600,1742,25,360,1,Urban,Y
LP107953,Male,Yes,0,Graduate,No,4000,2014,103,360,0,Urban,Y
LP107954,Male,Yes,1,Graduate,No,1963,0,112,180,nan,Urban,Y
LP107955,Male,Yes,0,Not Graduate,No,8334,0,108,360,1,Urban,N
LP107956,Male,Yes,2,Graduate,No,2583,6667,126,360,1,Rural,Y
LP107957,Male,Yes,0,Graduate,No,3086,0,nan,360,1,Rural,Y
LP107958,Female,Yes,0,Graduate,No,2507,0,100,360,1,Semiurban,Y
LP107959,Male,Yes,0,Graduate,Yes,3675,1400,89,360,1,Urban,Y
LP107960,Male,Yes,0,Graduate,No,2583,0,76,360,1,Urban,Y
LP107961,Male,Yes,0,Graduate,Yes,9703,0,128,360,1,Semiurban,Y
LP107962,Male,No,2,Graduate,,3254,4996,81,360,1,Urban,Y
LP107963,Female,Yes,2,Graduate,No,4817,0,nan,360,1,Semiurban,Y
LP107964,Female,No,0,Graduate,No,6783,0,242,360,1,Urban,Y
LP107965,Female,No,0,Graduate,No,3000,1522,160,180,1,Semiurban,Y
LP107966,Male,Yes,1,Graduate,No,3601,2333,131,360,1,Urban,Y
LP107967,Male,Yes,1,Graduate,No,2666,0,84,360,1,Urban,N
LP107968,Male,Yes,0,Graduate,No,5923,0,40,360,1,Rural,Y
LP107969,Male,Yes,0,Graduate,No,3617,2000,144,360,nan,Semiurban,Y
LP107970,Male,No,0,Graduate,No,3125,0,125,360,1,Semiurban,Y
LP107971,Male,Yes,0,Not Graduate,No,4750,0,135,360,1,Rural,Y
LP107972,,No,2,Not Graduate,No,6406,0,192,360,1,Rural,N
LP107973,Male,Yes,1,Graduate,No,4547,3021,71,360,1,Semiurban,Y
LP107974,Male,Yes,2,Graduate,No,2132,1993,67,360,1,Urban,Y
LP107975,Male,Yes,0,Graduate,Yes,3416,3013,209,360,1,Semiurban,Y
LP107976,Male,No,0,Graduate,Yes,2500,0,121,180,0,Rural,N
LP107977,Male,Yes,0,Graduate,No,6250,7250,53,360,nan,Semiurban,Y
LP107978,Male,Yes,0,Graduate,No,6950,4996,90,360,1,Urban,Y
LP107979,Male,Yes,0,Graduate,No,3283,0,25,360,1,Semiurban,Y
LP107980,Male,No,1,Graduate,No,6950,1255,120,360,1,Rural,N
LP107981,Male,Yes,3+,Graduate,No,3365,0,120,360,nan,Semiurban,N
LP107982,Female,Yes,0,Not Graduate,No,3992,4114,110,360,1,Urban,Y
LP107983,Male,Yes,2,Graduate,Yes,3406,0,186,360,1,Rural,Y
LP107984,Male,No,0,Graduate,No,2995,0,150,360,0,Semiurban,Y
LP107985,Male,Yes,0,Not Graduate,No,81000,3750,110,360,1,Semiurban,Y
LP107986,Male,Yes,0,Graduate,No,3500,1842,292,360,1,Semiurban,Y
LP107987,Male,No,2,Graduate,No,3859,3066,120,360,0,Urban,Y
LP107988,Male,Yes,0,Graduate,No,3166,1803,116,360,nan,Semiurban,Y
LP107989,Male,Yes,1,Graduate,,3975,1666,nan,360,1,Urban,Y
LP107990,Male,No,0,Graduate,,3340,0,113,360,nan,Urban,N
LP107991,Male,No,0,Graduate,No,10408,2365,135,360,1,Urban,N
LP107992,Male,Yes,0,Graduate,No,2483,0,133,360,1,Semiurban,Y
LP107993,Male,Yes,0,Graduate,No,2484,0,99,360,1,Urban,Y
LP107994,Male,Yes,0,Graduate,No,6950,0,185,360,1,Semiurban,Y
LP107995,Male,Yes,0,Not Graduate,No,6096,4583,98,360,1,Semiurban,Y
LP107996,Male,Yes,0,Graduate,No,8333,0,142,360,1,Rural,Y
LP107997,Male,Yes,,Graduate,No,2014,0,109,360,1,Urban,Y
LP107998,Male,Yes,1,Graduate,,4723,0,308,360,1,Semiurban,Y
LP107999,Male,Yes,0,Graduate,No,2583,4417,370,360,1,Urban,Y
LP108000,Female,No,0,Not Graduate,No,20833,0,128,360,0,Semiurban,Y
LP108001,Male,Yes,1,Graduate,No,2550,3230,30,360,1,Semiurban,Y
LP108002,Female,No,0,Not Graduate,No,2583,1666,173,360,1,Urban,N
LP108003,Male,Yes,0,Graduate,No,3859,2583,139,84,1,Semiurban,Y
LP108004,Male,No,1,Not Graduate,Yes,3812,5063,87,360,nan,Urban,Y
LP108005,Male,No,0,Not Graduate,No,3593,1800,380,360,1,Urban,Y
LP108006,Female,No,0,Graduate,No,4691,688,112,180,1,Semiurban,N
LP108007,Male,Yes,0,Graduate,No,5829,0,96,360,0,Rural,Y
LP108008,Male,Yes,0,Graduate,No,3750,0,162,360,1,Urban,Y
LP108009,Male,Yes,1,Not Graduate,No,2647,2000,67,360,1,Urban,N
LP108010,Male,Yes,0,Graduate,No,2917,5063,253,360,1,Urban,Y
LP108011,Male,Yes,0,Not Graduate,No,8750,1779,121,360,1,Rural,Y
LP108012,Male,Yes,0,Graduate,No,3100,1210,436,360,nan,Rural,N
LP108013,Male,No,2,Graduate,Yes,5124,0,95,360,0,Rural,N
LP108014,Male,No,3+,Graduate,No,4344,0,150,360,nan,Rural,Y
LP108015,Male,Yes,2,Graduate,No,3708,0,81,180,1,Semiurban,Y
LP108016,Male,No,0,Graduate,No,2500,1800,187,360,nan,Urban,N
LP108017,Male,Yes,1,Graduate,No,5516,0,160,360,1,Semiurban,Y
LP108018,Female,No,0,Graduate,Yes,3418,1774,111,360,1,Urban,Y
LP108019,Male,No,,Graduate,No,9538,0,108,360,0,Urban,Y
LP108020,Female,Yes,0,Graduate,No,8000,0,308,300,1,Rural,N
LP108021,Female,No,0,Graduate,No,8624,0,151,360,1,Rural,Y
LP108022,Female,Yes,3+,Graduate,Yes,2439,1260,480,360,0,Rural,Y
LP108023,Male,Yes,0,Not Graduate,No,11000,1459,149,360,1,Rural,Y
LP108024,Male,No,3+,Graduate,No,10139,2209,87,360,1,Rural,Y
LP108025,Male,Yes,0,Graduate,No,4692,2083,185,360,1,Urban,Y
